word_native,word_en,word_sv,word_fr,category_name_native,category_name_en,category_name_sv,category_name_fr,subcategory_name_native,subcategory_name_en,subcategory_name_sv,subcategory_name_fr,difficulty,source,created_by,is_active
lurssen,Lurssen,Lurssen,Lurssen,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
feadship,Feadship,Feadship,Feadship,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
heesen,Heesen,Heesen,Heesen,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
amels,Amels,Amels,Amels,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
fincantieri,Fincantieri,Fincantieri,Fincantieri,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
hyundai_heavy,Hyundai Heavy Industries,Hyundai Heavy Industries,Hyundai Heavy Industries,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
daewoo_shipbuilding,Daewoo Shipbuilding,Daewoo Shipbuilding,Daewoo Shipbuilding,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
samsung_heavy,Samsung Heavy Industries,Samsung Heavy Industries,Samsung Heavy Industries,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
mitsubishi_ship,Mitsubishi Heavy Industries,Mitsubishi Heavy Industries,Mitsubishi Heavy Industries,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
candela,Candela,Candela,Candela,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
mastercraft,MasterCraft,MasterCraft,MasterCraft,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
chaparral,Chaparral,Chaparral,Chaparral,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
malibu,Malibu,Malibu,Malibu,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
yamaha_boats,Yamaha Boats,Yamaha Boats,Yamaha Boats,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
tiara,Tiara,Tiara,Tiara,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
four_winns,Four Winns,Four Winns,Four Winns,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
grady_white,Grady-White,Grady-White,Grady-White,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
barletta,Barletta,Barletta,Barletta,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
bennington,Bennington,Bennington,Bennington,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
monte_carlo,Monte Carlo Yachts,Monte Carlo,Monte Carlo Yachts,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
greenline,Greenline,Greenline,Greenline,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
master_yachts,Master Yachts,Master Yachts,Master Yachts,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
sunseeker_sport,Sunseeker Sport,Sunseeker Sport,Sunseeker Sport,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
sea_fox,Sea Fox,Sea Fox,Sea Fox,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
regal,Regal,Regal,Regal,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
edgewater,EdgeWater,EdgeWater,EdgeWater,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
nimble,Nimble,Nimble,Nimble,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
pierpont,Pierpont,Pierpont,Pierpont,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
custom_shipbuilder,Custom Shipbuilder,Custom Shipbuilder,Custom Shipbuilder,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
yacht,Yacht,Yacht,Yacht,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
sailboat,Sailboat,Segelbåt,Voilier,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
motorboat,Motorboat,Motorbåt,Bateau à moteur,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
fishing_boat,Fishing Boat,Fiskebåt,Bateau de pêche,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
trawler,Trawler,Trålare,Chalutier,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
cargo_ship,Cargo Ship,Lastfartyg,Cargo,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
tanker,Tanker,Tankfartyg,Pétrolier,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
container_ship,Container Ship,Containerskepp,Porte-conteneurs,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
bulk_carrier,Bulk Carrier,Bulkfartyg,Vraquier,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
ferry,Ferry,Färja,Ferry,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
cruise_ship,Cruise Ship,Kryssningsfartyg,Paquebot,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
ro_ro,Ro-Ro,Ro-Ro-fartyg,Roulier,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
catamaran,Catamaran,Katamaran,Catamaran,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
trimaran,Trimaran,Trimaran,Trimaran,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
speedboat,Speedboat,Racerbåt,Vedette,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
dinghy,Dinghy,Jolle,Canot,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
lifeboat,Lifeboat,Räddningsbåt,Canot de sauvetage,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
patrol_boat,Patrol Boat,Patrullbåt,Patrouilleur,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
destroyer,Destroyer,Jagare,Contre-torpilleur,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
frigate,Frigate,Fregatt,Frégate,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
submarine,Submarine,Ubåt,Sous-marin,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
aircraft_carrier,Aircraft Carrier,Hangarfartyg,Porte-avions,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
hovercraft,Hovercraft,Svävare,Aéroglisseur,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
tugboat,Tugboat,Bogserbåt,Remorqueur,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
barge,Barge,Pråm,Péniche,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
research_vessel,Research Vessel,Forskningsfartyg,Navire de recherche,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
offshore_support,Offshore Support,Supportfartyg,Navire de soutien,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
icebreaker,Icebreaker,Isbrytare,Brise-glace,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
dredger,Dredger,Muddringsfartyg,Drague,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
sailing_yacht,Sailing Yacht,Segelyacht,Yacht à voiles,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
houseboat,Houseboat,Husbåt,Bateau habitable,vehicles,Vehicles,Fordon,Véhicules,at-sea,At sea,Till havs,En mer,1,seed,,true
