word_native,word_en,word_sv,word_fr,category_name_native,category_name_en,category_name_sv,category_name_fr,subcategory_name_native,subcategory_name_en,subcategory_name_sv,subcategory_name_fr,difficulty,source,created_by,is_active
dhaka,Dhaka,Dhaka,Dhaka,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
bridgetown,Bridgetown,Bridgetown,Bridgetown,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
minsk,Minsk,Minsk,Minsk,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
brussels,Brussels,Bryssel,Bruxelles,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
belmopan,Belmopan,Belmopan,Belmopan,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
porto_novo,Porto-Novo,Porto-Novo,Porto-Novo,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
thimphu,Thimphu,Thimphu,Thimphu,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
sucre,Sucre,Sucre,Sucre,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
sarajevo,Sarajevo,Sarajevo,Sarajevo,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
gaborone,Gaborone,Gaborone,Gaborone,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
brasilia,Brasilia,Brasilia,Brasilia,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
bandar_seri_begawan,Bandar Seri Begawan,Bandar Seri Begawan,Bandar Seri Begawan,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
sofia,Sofia,Sofia,Sofia,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
ouagadougou,Ouagadougou,Ouagadougou,Ouagadougou,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
gitega,Gitega,Gitega,Gitega,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
praia,Praia,Praia,Praia,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
phnom_penh,Phnom Penh,Phnom Penh,Phnom Penh,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
yaounde,Yaounde,Yaounde,Yaoundé,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
ottawa,Ottawa,Ottawa,Ottawa,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
bangui,Bangui,Bangui,Bangui,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
ndjamena,Ndjamena,Ndjamena,Ndjamena,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
santiago,Santiago,Santiago,Santiago,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
beijing,Beijing,Beijing,Pékin,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
bogota,Bogota,Bogota,Bogota,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
moroni,Moroni,Moroni,Moroni,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
brazzaville,Brazzaville,Brazzaville,Brazzaville,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
kinshasa,Kinshasa,Kinshasa,Kinshasa,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
san_jose,San Jose,San Jose,San Jose,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
yamoussoukro,Yamoussoukro,Yamoussoukro,Yamoussoukro,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
zagreb,Zagreb,Zagreb,Zagreb,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
havana,Havana,Havana,Havana,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
nicosia,Nicosia,Nicosia,Nicosie,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
prague,Prague,Prag,Prague,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
copenhagen,Copenhagen,Köpenhamn,Copenhague,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
djibouti,Djibouti,Djibouti,Djibouti,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
roseau,Roseau,Roseau,Roseau,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
santo_domingo,Santo Domingo,Santo Domingo,Santo Domingo,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
quito,Quito,Quito,Quito,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
cairo,Cairo,Cairo,Le Caire,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
san_salvador,San Salvador,San Salvador,San Salvador,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
malabo,Malabo,Malabo,Malabo,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
asmara,Asmara,Asmara,Asmara,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
tallinn,Tallinn,Tallinn,Tallinn,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
mbabane,Mbabane,Mbabane,Mbabane,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
addis_ababa,Addis Ababa,Addis Ababa,Addis-Abeba,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
suva,Suva,Suva,Suva,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
helsinki,Helsinki,Helsinki,Helsinki,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
paris,Paris,Paris,Paris,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
libreville,Libreville,Libreville,Libreville,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
banjul,Banjul,Banjul,Banjul,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
tbilisi,Tbilisi,Tbilisi,Tbilissi,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
berlin,Berlin,Berlin,Berlin,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
accra,Accra,Accra,Accra,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
athens,Athens,Aten,Athènes,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
st_george_s,St Georges,St Georges,St Georges,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
guatemala_city,Guatemala City,Guatemala City,Guatemala City,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
conakry,Conakry,Conakry,Conakry,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
bissau,Bissau,Bissau,Bissau,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
georgetown,Georgetown,Georgetown,Georgetown,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
port_au_prince,Port-au-Prince,Port-au-Prince,Port-au-Prince,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
tegucigalpa,Tegucigalpa,Tegucigalpa,Tegucigalpa,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
budapest,Budapest,Budapest,Budapest,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
reykjavik,Reykjavik,Reykjavik,Reykjavik,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
new_delhi,New Delhi,New Delhi,New Delhi,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
jakarta,Jakarta,Jakarta,Jakarta,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
tehran,Tehran,Tehran,Téhéran,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
baghdad,Baghdad,Baghdad,Bagdad,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
dublin,Dublin,Dublin,Dublin,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
jerusalem,Jerusalem,Jerusalem,Jérusalem,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
rome,Rome,Rom,Rome,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
kingston,Kingston,Kingston,Kingston,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
tokyo,Tokyo,Tokyo,Tokyo,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
amman,Amman,Amman,Amman,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
astana,Astana,Astana,Astana,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
nairobi,Nairobi,Nairobi,Nairobi,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
tarawa,Tarawa,Tarawa,Tarawa,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
kuwait_city,Kuwait City,Kuwait City,Koweït,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
bishkek,Bishkek,Bishkek,Bichkek,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
vientiane,Vientiane,Vientiane,Vientiane,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
riga,Riga,Riga,Riga,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
beirut,Beirut,Beirut,Beyrouth,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
maseru,Maseru,Maseru,Maseru,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
monrovia,Monrovia,Monrovia,Monrovia,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
tripoli,Tripoli,Tripoli,Tripoli,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
vaduz,Vaduz,Vaduz,Vaduz,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
vilnius,Vilnius,Vilnius,Vilnius,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
luxembourg,Luxembourg,Luxembourg,Luxembourg,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
antananarivo,Antananarivo,Antananarivo,Antananarivo,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
lilongwe,Lilongwe,Lilongwe,Lilongwe,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
kuala_lumpur,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
male,Male,Male,Male,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
bamako,Bamako,Bamako,Bamako,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
valletta,Valletta,Valletta,La Valette,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
majuro,Majuro,Majuro,Majuro,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
nouakchott,Nouakchott,Nouakchott,Nouakchott,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
port_louis,Port Louis,Port Louis,Port Louis,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
mexico_city,Mexico City,Mexico City,Mexico City,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
chisinau,Chisinau,Chisinau,Chisinau,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
monaco,Monaco,Monaco,Monaco,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
ulaanbaatar,Ulaanbaatar,Ulaanbaatar,Oulan-Bator,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
podgorica,Podgorica,Podgorica,Podgorica,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
rabat,Rabat,Rabat,Rabat,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
maputo,Maputo,Maputo,Maputo,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
naypyidaw,Naypyidaw,Naypyidaw,Naypyidaw,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
windhoek,Windhoek,Windhoek,Windhoek,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
yaren,Yaren,Yaren,Yaren,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
kathmandu,Kathmandu,Kathmandu,Kathmandu,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
amsterdam,Amsterdam,Amsterdam,Amsterdam,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
wellington,Wellington,Wellington,Wellington,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
managua,Managua,Managua,Managua,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
niamey,Niamey,Niamey,Niamey,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
abuja,Abuja,Abuja,Abuja,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
skopje,Skopje,Skopje,Skopje,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
oslo,Oslo,Oslo,Oslo,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
muscat,Muscat,Muscat,Mascate,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
islamabad,Islamabad,Islamabad,Islamabad,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
ngerulmud,Ngerulmud,Ngerulmud,Ngerulmud,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
panama_city,Panama City,Panama City,Panama City,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
port_moresby,Port Moresby,Port Moresby,Port Moresby,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
asuncion,Asuncion,Asuncion,Asuncion,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
lima,Lima,Lima,Lima,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
manila,Manila,Manila,Manille,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
warsaw,Warsaw,Warszawa,Varsovie,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
lisbon,Lisbon,Lissabon,Lisbonne,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
doha,Doha,Doha,Doha,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
bucharest,Bucharest,Bukarest,Bucarest,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
moscow,Moscow,Moskva,Moscou,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
kigali,Kigali,Kigali,Kigali,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
basseterre,Basseterre,Basseterre,Basseterre,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
castries,Castries,Castries,Castries,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
kingstown,Kingstown,Kingstown,Kingstown,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
apia,Apia,Apia,Apia,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
san_marino,San Marino,San Marino,Saint-Marin,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
sao_tome,Sao Tome,Sao Tome,Sao Tomé,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
riyadh,Riyadh,Riyadh,Riyad,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
dakar,Dakar,Dakar,Dakar,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
belgrade,Belgrade,Belgrad,Belgrade,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
victoria,Victoria,Victoria,Victoria,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
freetown,Freetown,Freetown,Freetown,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
singapore,Singapore,Singapore,Singapour,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
bratislava,Bratislava,Bratislava,Bratislava,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
ljubljana,Ljubljana,Ljubljana,Ljubljana,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
honiara,Honiara,Honiara,Honiara,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
mogadishu,Mogadishu,Mogadishu,Mogadishu,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
pretoria,Pretoria,Pretoria,Pretoria,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
seoul,Seoul,Seoul,Séoul,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
juba,Juba,Juba,Juba,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
madrid,Madrid,Madrid,Madrid,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
sri_jayawardenepura_kotte,Sri Jayawardenepura Kotte,Sri Jayawardenepura Kotte,Sri Jayawardenepura Kotte,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
khartoum,Khartoum,Khartoum,Khartoum,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
paramaribo,Paramaribo,Paramaribo,Paramaribo,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
stockholm,Stockholm,Stockholm,Stockholm,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
bern,Bern,Bern,Berne,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
damascus,Damascus,Damascus,Damas,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
taipei,Taipei,Taipei,Taipei,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
dushanbe,Dushanbe,Dushanbe,Douchanbé,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudståder,Capitales,1,seed,,true
dodoma,Dodoma,Dodoma,Dodoma,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
bangkok,Bangkok,Bangkok,Bangkok,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
dili,Dili,Dili,Dili,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
lome,Lome,Lome,Lomé,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
nuku_alofa,Nukualofa,Nukualofa,Nukualofa,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
port_of_spain,Port of Spain,Port of Spain,Port of Spain,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
tunis,Tunis,Tunis,Tunis,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
ankara,Ankara,Ankara,Ankara,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
ashgabat,Ashgabat,Ashgabat,Achgabat,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
funafuti,Funafuti,Funafuti,Funafuti,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
kampala,Kampala,Kampala,Kampala,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
kyiv,Kyiv,Kiev,Kiev,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
abu_dhabi,Abu Dhabi,Abu Dhabi,Abou Dabi,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
london,London,London,Londres,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
washington,Washington,Washington,Washington,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
montevideo,Montevideo,Montevideo,Montevideo,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
tashkent,Tashkent,Tashkent,Tachkent,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
port_vila,Port Vila,Port Vila,Port Vila,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
vatican_city,Vatican City,Vatican City,Cité du Vatican,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
caracas,Caracas,Caracas,Caracas,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
hanoi,Hanoi,Hanoi,Hanoï,geography,Geography,Geografi,Géographie,capital-cities,Capital cities,Huvudstäder,Capitales,1,seed,,true
