word_native,word_en,word_sv,word_fr,category_name_native,category_name_en,category_name_sv,category_name_fr,subcategory_name_native,subcategory_name_en,subcategory_name_sv,subcategory_name_fr,difficulty,source,created_by,is_active
alfa_romeo,Alfa Romeo,Alfa Romeo,Alfa Romeo,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
lancia,Lancia,Lancia,Lancia,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
seat,SEAT,SEAT,SEAT,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
skoda,Skoda,Skoda,Skoda,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
peugeot,Peugeot,Peugeot,Peugeot,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
renault,Renault,Renault,Renault,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
citroen,Citroen,Citroen,Citroen,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
ford_europe,Ford Europe,Ford,Ford Europe,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
dacia,Dacia,Dacia,Dacia,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
tesla,Tesla,Tesla,Tesla,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
rivian,Rivian,Rivian,Rivian,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
lucid,Lucid,Lucid,Lucid,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
polestar,Polestar,Polestar,Polestar,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
fisker,Fisker,Fisker,Fisker,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
byd,BYD,BYD,BYD,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
geely,Geely,Geely,Geely,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
great_wall,Great Wall,Great Wall,Great Wall,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
chery,Chery,Chery,Chery,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
tata,Tata Motors,Tata Motors,Tata Motors,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
mahindra,Mahindra,Mahindra,Mahindra,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
perodua,Perodua,Perodua,Perodua,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
proton,Proton,Proton,Proton,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
ssangyong,SsangYong,SsangYong,SsangYong,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
daewoo,Daewoo,Daewoo,Daewoo,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
lotus,Lotus,Lotus,Lotus,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
jaguar,Jaguar,Jaguar,Jaguar,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
land_rover,Land Rover,Land Rover,Land Rover,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
bentley,Bentley,Bentley,Bentley,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
rolls_royce,Rolls-Royce,Rolls-Royce,Rolls-Royce,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
aston_martin,Aston Martin,Aston Martin,Aston Martin,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
maserati,Maserati,Maserati,Maserati,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
pagani,Pagani,Pagani,Pagani,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
koenigsegg,Koenigsegg,Koenigsegg,Koenigsegg,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
bugatti,Bugatti,Bugatti,Bugatti,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
ferrari,Ferrari,Ferrari,Ferrari,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
lamborghini,Lamborghini,Lamborghini,Lamborghini,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
mclaren,McLaren,McLaren,McLaren,vehicles,Vehicles,Fordon,Véhicules,car-brands,Car Brands,Bilmärken,Marques de voitures,1,seed,,true
