word_native,word_en,word_sv,word_fr,category_name_native,category_name_en,category_name_sv,category_name_fr,subcategory_name_native,subcategory_name_en,subcategory_name_sv,subcategory_name_fr,difficulty,source,created_by,is_active
benelli,Benelli,Benelli,Benelli,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
moto_guzzi,Moto Guzzi,Moto Guzzi,Moto Guzzi,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
piaggio,Piaggio,Piaggio,Piaggio,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
vespa,Vespa,Vespa,Vespa,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
cagiva,Cagiva,Cagiva,Cagiva,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
bsa,BSA,BSA,BSA,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
norton,Norton,Norton,Norton,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
ajs,AJS,AJS,AJS,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
velocette,Velocette,Velocette,Velocette,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
bimota,Bimota,Bimota,Bimota,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
derbi,Derbi,Derbi,Derbi,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
keeway,Keeway,Keeway,Keeway,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
kymco,Kymco,Kymco,Kymco,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
sym,SYM,SYM,SYM,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
hyosung,Hyosung,Hyosung,Hyosung,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
lifan,Lifan,Lifan,Lifan,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
qianjiang,Qianjiang,Qianjiang,Qianjiang,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
zongshen,Zongshen,Zongshen,Zongshen,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
cfmoto,CFMoto,CFMoto,CFMoto,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
royal_apache,Royal Enfield Apache,Royal Apache,Royal Enfield Apache,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
zongshen_rx,Zontes,Zontes,Zontes,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
lexmoto,Lexmoto,Lexmoto,Lexmoto,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
jonway,Jonway,Jonway,Jonway,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
hyundai_motorbikes,Hyundai Motorbikes,Hyundai Motorbikes,Hyundai Motorbikes,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
sunra,Sunra,Sunra,Sunra,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
zero_motorcycles,Zero Motorcycles,Zero Motorcycles,Zero Motorcycles,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
energica,Energica,Energica,Energica,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,1,seed,,true
rimac,Rimac,Rimac,Rimac,vehicles,Vehicles,Fordon,Véhicules,motorcycle_brands,Motorcycle Brands,Motorcykelmärken,Marques de motos,2,seed,,true
