word_native,word_en,word_sv,word_fr,category_name_native,category_name_en,category_name_sv,category_name_fr,subcategory_name_native,subcategory_name_en,subcategory_name_sv,subcategory_name_fr,difficulty,source,created_by,is_active
guinea_bissau,Guinea-Bissau,Guinea-Bissau,Guinée-Bissau,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
guyana,Guyana,Guyana,Guyana,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
haiti,Haiti,Haiti,Haiti,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
honduras,Honduras,Honduras,Honduras,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
hungary,Hungary,Ungern,Hongrie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
iceland,Iceland,Island,Islande,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
india,India,Indien,Inde,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
indonesia,Indonesia,Indonesien,Indonésie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
iran,Iran,Iran,Iran,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
iraq,Iraq,Irak,Irak,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
ireland,Ireland,Ireland,Irlande,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
israel,Israel,Israel,Israel,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
italy,Italy,Italien,Italie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
jamaica,Jamaica,Jamaica,Jamaique,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
japan,Japan,Japan,Japon,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
jordan,Jordan,Jordanien,Jordanie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
kazakhstan,Kazakhstan,Kazakstan,Kazakhstan,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
kenya,Kenya,Kenya,Kenya,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
kiribati,Kiribati,Kiribati,Kiribati,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
korea_north,North Korea,Nordkorea,Corée du Nord,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
korea_south,South Korea,Sydkorea,Corée du Sud,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
kosovo,Kosovo,Kosovo,Kosovo,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
kuwait,Kuwait,Kuwait,Koweit,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
kyrgyzstan,Kyrgyzstan,Kirgizistan,Kirghizistan,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
laos,Laos,Laos,Laos,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
latvia,Latvia,Lettland,Lettonie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
lebanon,Lebanon,Libanon,Liban,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
lesotho,Lesotho,Lesotho,Lesotho,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
liberia,Liberia,Liberia,Libéria,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
libya,Libya,Libyen,Libye,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
liechtenstein,Liechtenstein,Liechtenstein,Liechtenstein,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
lithuania,Lithuania,Litauen,Lituanie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
luxembourg,Luxembourg,Luxemburg,Luxembourg,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
madagascar,Madagascar,Madagaskar,Madagascar,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
malawi,Malawi,Malawi,Malawi,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
malaysia,Malaysia,Malaysia,Malaisie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
maldives,Maldives,Maldiverna,Maldives,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
mali,Mali,Mali,Mali,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
malta,Malta,Malta,Malte,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
marshall_islands,Marshall Islands,Marshallöarna,Îles Marshall,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
mauritania,Mauritania,Mauritanien,Mauritanie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
mauritius,Mauritius,Mauritius,Maurice,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
mexico,Mexico,Mexiko,Mexique,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
micronesia,Micronesia,Mikronesien,Micronésie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
moldova,Moldova,Moldavien,Moldavie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
monaco,Monaco,Monaco,Monaco,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
mongolia,Mongolia,Mongoliet,Mongolie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
montenegro,Montenegro,Montenegro,Monténégro,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
morocco,Morocco,Marocko,Maroc,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
mozambique,Mozambique,Mocambique,Mozambique,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
myanmar,Myanmar,Myanmar,Myanmar,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
namibia,Namibia,Namibia,Namibie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
nauru,Nauru,Nauru,Nauru,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
nepal,Nepal,Nepal,Népal,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
netherlands,Netherlands,Nederländerna,Pays-Bas,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
new_zealand,New Zealand,Nya Zeeland,Nouvelle-Zélande,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
nicaragua,Nicaragua,Nicaragua,Nicaragua,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
niger,Niger,Niger,Niger,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
nigeria,Nigeria,Nigeria,Nigéria,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
north_macedonia,North Macedonia,Nordmakedonien,Macédoine du Nord,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
norway,Norway,Norge,Norvège,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
oman,Oman,Oman,Oman,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
pakistan,Pakistan,Pakistan,Pakistan,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
palau,Palau,Palau,Palaos,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
panama,Panama,Panama,Panama,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
papua_new_guinea,Papua New Guinea,Papua Nya Guinea,Papouasie-Nouvelle-Guinée,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
paraguay,Paraguay,Paraguay,Paraguay,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
peru,Peru,Peru,Pérou,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
philippines,Philippines,Filippinerna,Philippines,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
poland,Poland,Polen,Pologne,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
portugal,Portugal,Portugal,Portugal,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
qatar,Qatar,Qatar,Qatar,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
romania,Romania,Rumänien,Roumanie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
russia,Russia,Ryssland,Russie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
rwanda,Rwanda,Rwanda,Rwanda,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
saint_kitts_and_nevis,Saint Kitts and Nevis,Saint Kitts och Nevis,Saint-Christophe-et-Niévès,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
saint_lucia,Saint Lucia,Saint Lucia,Sainte-Lucie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
saint_vincent_and_the_grenadines,Saint Vincent and the Grenadines,Saint Vincent och Grenadinerna,Saint-Vincent-et-les-Grenadines,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
samoa,Samoa,Samoa,Samoa,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
san_marino,San Marino,San Marino,Saint-Marin,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
sao_tome_and_principe,Sao Tome and Principe,Sao Tome och Principe,Sao Tomé-et-Principe,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
saudi_arabia,Saudi Arabia,Saudiarabien,Arabie saoudite,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
senegal,Senegal,Senegal,Sénégal,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
serbia,Serbia,Serbien,Serbie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
seychelles,Seychelles,Seychellerna,Seychelles,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
sierra_leone,Sierra Leone,Sierra Leone,Sierra Leone,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
singapore,Singapore,Singapore,Singapour,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
slovakia,Slovakia,Slovakien,Slovaquie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
slovenia,Slovenia,Slovenien,Slovénie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
solomon_islands,Solomon Islands,Salomonöarna,Îles Salomon,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
somalia,Somalia,Somalia,Somalie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
south_africa,South Africa,Sydafrika,Afrique du Sud,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
south_sudan,South Sudan,Sydsudan,Soudan du Sud,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
spain,Spain,Spanien,Espagne,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
sri_lanka,Sri Lanka,Sri Lanka,Sri Lanka,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
sudan,Sudan,Sudan,Soudan,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
suriname,Suriname,Surinam,Suriname,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
sweden,Sweden,Sverige,Suède,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
switzerland,Switzerland,Schweiz,Suisse,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
syria,Syria,Syrien,Syrie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
taiwan,Taiwan,Taiwan,Taiwan,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
tajikistan,Tajikistan,Tadzjikistan,Tadjikistan,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
tanzania,Tanzania,Tanzania,Tanzanie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
thailand,Thailand,Thailand,Thailande,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
timor_leste,Timor-Leste,Östtimor,Timor oriental,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
togo,Togo,Togo,Togo,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
tonga,Tonga,Tonga,Tonga,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
trinidad_and_tobago,Trinidad and Tobago,Trinidad och Tobago,Trinité-et-Tobago,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
tunisia,Tunisia,Tunisen,Tunisie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
turkey,Turkey,Turkiet,Turquie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
turkmenistan,Turkmenistan,Turkmenistan,Turkménistan,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
tuvalu,Tuvalu,Tuvalu,Tuvalu,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
uganda,Uganda,Uganda,Ouganda,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
ukraine,Ukraine,Ukraina,Ukraine,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
united_arab_emirates,United Arab Emirates,Förenade Arabemiraten,Émirats arabes unis,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
united_kingdom,United Kingdom,Storbritannien,Royaume-Uni,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
united_states,United States,USA,États-Unis,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
uruguay,Uruguay,Uruguay,Uruguay,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
uzbekistan,Uzbekistan,Uzbekistan,Ouzbékistan,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
vanuatu,Vanuatu,Vanuatu,Vanuatu,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
vatican_city,Vatican City,Vatikanstaten,Cité du Vatican,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
venezuela,Venezuela,Venezuela,Venezuela,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
vietnam,Vietnam,Vietnam,Vietnam,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
yemen,Yemen,Jemen,Yémen,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
zambia,Zambia,Zambia,Zambie,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,geography,Geography,Geografi,Géographie,countries,Countries,Länder,Pays,1,seed,,true
