word_native,word_en,word_sv,word_fr,category_name_native,category_name_en,category_name_sv,category_name_fr,subcategory_name_native,subcategory_name_en,subcategory_name_sv,subcategory_name_fr,difficulty,source,created_by,is_active
owl,OWL,UGGLA,HIBOU,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
crane,CRANE,TRANA,GRUE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
pheasant,PHEASANT,FASAN,FAISAN,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
beaver,BEAVER,BÄVER,CASTOR,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
toad,TOAD,PADDA,CRAPAUD,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
lemur,LEMUR,LEMUR,LÉMURIEN,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
pike,PIKE,GÄDDA,BROCHET,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
heron,HERON,HÄGER,HÉRON,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
cormorant,CORMORANT,SKARV,CORMORAN,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
mosquito,MOSQUITO,MYGGA,MOUSTIQUE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
fly,FLY,FLUGA,MOUCHE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
rat,RAT,RÅTTA,RAT,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
tapir,TAPIR,TAPIR,TAPIR,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
monitor,MONITOR,VARAN,VARAN,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
guppy,GUPPY,GUPPY,GUPPY,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
kitty,KITTY,KISSE,MINET,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
stork,STORK,STORK,CIGOGNE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
cobra,COBRA,KOBRA,COBRA,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
sow,SOW,SUGGA,TRUIE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
jellyfish,JELLYFISH,MANET,MÉDUSE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
eagle,EAGLE,ÖRN,AIGLE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
shark,SHARK,HAJ,REQUIN,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
moose,MOOSE,ÄLG,ÉLAN,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
snake,SNAKE,ORM,SERPENT,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
horse,HORSE,HÄST,CHEVAL,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
mouse,MOUSE,MUS,SOURIS,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
sheep,SHEEP,FÅR,MOUTON,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
puppy,PUPPY,VALP,CHIOT,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
goose,GOOSE,GÅS,OIE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
raven,RAVEN,KORP,CORBEAU,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
robin,ROBIN,RÖDHAKE,ROUGEGORGE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
whale,WHALE,VAL,BALEINE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
bison,BISON,BISON,BISON,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
viper,VIPER,HUGGORM,VIPÈRE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
sloth,SLOTH,SENGÅNGARE,PARESSEUX,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
puffer,PUFFER,FISK,FUGU,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
badger,BADGER,GRÄVLING,BLAIREAU,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
falcon,FALCON,FALK,FAUCON,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
ewe,EWE,GET,BREBIS,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
carp,CARP,KOI,CARPE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
mink,MINK,MINK,VISON,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
vole,VOLE,MARK,CAMPAGNOL,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
lynx,LYNX,LJUNGELV,LYNX,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
weasel,WEASEL,ILLER,BELETTE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
ferret,FERRET,ILLER,FURET,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
mole,MOLE,MULLVAD,TAUPE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
shrew,SHREW,SPETSMUS,MUSARAIGNE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
bat,BAT,FLADDERMUS,CHAUVE-SOURIS,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
fox,FOX,RÄV,RENARD,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
wolf,WOLF,VARG,LOUP,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
jackal,JACKAL,SAJJAL,CHACAL,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,animals,Animals,Djur,Animaux,1,seed,,true
,Kolväten,animals,Animals,Djur,1,seed,,true
Kolväten,animals,Animals,Djur,1,seed,,true
