word_native,word_en,word_sv,word_fr,category_name_native,category_name_en,category_name_sv,category_name_fr,subcategory_name_native,subcategory_name_en,subcategory_name_sv,subcategory_name_fr,difficulty,source,created_by,is_active
orange,ORANGE,APELSIN,ORANGE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
cherry,CHERRY,KÖRSBÄR,CERISE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
plum,PLUM,PLOMMON,PRUNE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
apricot,APRICOT,APRIKOS,ABRICOT,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
papaya,PAPAYA,PAPAYA,PAPAYE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
pineapple,PINEAPPLE,ANANAS,ANANAS,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
raspberry,RASPBERRY,HALLON,FRAMBOISE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
strawberry,STRAWBERRY,JORDGUBBE,FRAISE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
blueberry,BLUEBERRY,BLÅBÄR,MYRTILLE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
gooseberry,GOOSEBERRY,KRUSBÄR,GROSEILLE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
cranberry,CRANBERRY,TRANBÄR,CANNEBERGE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
nectarine,NECTARINE,NEKTARIN,NECTARINE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
watermelon,WATERMELON,VATTENMELON,PASTÈQUE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
quince,QUINCE,KVITTEN,COING,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
rhubarb,RHUBARB,RABARBER,RHUBARBE,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
lychee,LYCHEE,LITCHI,LITCHI,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
currant,CURRANT,VINBÄR,CASSIS,hydrocarbons,Hydrocarbons,Kolväten,Hydrocarbures,fruits,Fruits,Frukter,Fruits,1,seed,,true
